id,starttime,endtime,sensor,ip,termsize,client
bcf4cb77f32b,2022-11-28T01:00:38.533092Z,2022-11-28T01:00:46.962358Z,1,159.223.104.44,,68
37df3bb16a22,2022-11-28T01:00:41.635027Z,2022-11-28T01:00:43.181820Z,1,159.223.104.44,,68
838c5ac6a4cf,2022-11-28T01:01:02.745385Z,2022-11-28T01:01:04.968891Z,1,139.59.36.143,,68
5d6839b6ba1a,2022-11-28T01:01:03.072819Z,2022-11-28T01:01:05.039742Z,1,20.203.77.141,,68
62939014ef4c,2022-11-28T01:01:10.055018Z,2022-11-28T01:01:11.723993Z,1,93.188.165.164,,68
08bc50ddb843,2022-11-28T01:01:31.765511Z,2022-11-28T01:01:34.083748Z,1,138.68.27.174,,68
5c3823139600,2022-11-28T01:01:35.876106Z,2022-11-28T01:01:37.901240Z,1,102.176.188.35,,68
135858d12057,2022-11-28T01:01:36.583702Z,2022-11-28T01:01:43.313812Z,1,212.29.234.241,,68
862302e940bd,2022-11-28T01:01:37.294963Z,2022-11-28T01:01:38.932196Z,1,212.29.234.241,,68
b8e6b7d562ed,2022-11-28T01:01:38.078461Z,2022-11-28T01:01:40.297729Z,1,206.189.38.110,,68
65e0793de3e3,2022-11-28T01:02:01.478906Z,2022-11-28T01:02:05.656522Z,1,159.223.104.44,,68
f3b949f0cfe9,2022-11-28T01:02:20.319486Z,2022-11-28T01:02:22.485712Z,1,139.59.36.143,,68
8468cb300da0,2022-11-28T01:02:27.335985Z,2022-11-28T01:02:34.554189Z,1,195.206.60.116,,68
1dca8260ce6a,2022-11-28T01:02:27.523952Z,2022-11-28T01:02:29.502286Z,1,20.203.77.141,,68
afe747e7cae0,2022-11-28T01:02:44.988183Z,2022-11-28T01:02:46.613543Z,1,212.29.234.241,,68
260890779f40,2022-11-28T01:02:52.229951Z,2022-11-28T01:02:54.286433Z,1,138.68.27.174,,68
184de23fd774,2022-11-28T01:02:58.106299Z,2022-11-28T01:03:09.228987Z,1,206.189.38.110,,68
a88b6a7b4d73,2022-11-28T01:02:59.482017Z,2022-11-28T01:03:01.691168Z,1,206.189.38.110,,68
2133a32b5452,2022-11-28T01:03:01.025959Z,2022-11-28T01:03:02.610105Z,1,165.227.84.172,,68
814e39fe9c52,2022-11-28T01:03:06.108279Z,2022-11-28T01:03:08.241308Z,1,102.176.188.35,,68
d3a53f80f267,2022-11-28T01:03:21.665293Z,2022-11-28T01:03:23.400929Z,1,93.188.165.164,,68
ee425d236702,2022-11-28T01:03:41.251516Z,2022-11-28T01:03:43.449579Z,1,139.59.36.143,,68
836d979e46b2,2022-11-28T01:03:48.615565Z,2022-11-28T01:03:55.166814Z,1,212.29.234.241,,68
9f7bd8a36494,2022-11-28T01:03:49.339616Z,2022-11-28T01:03:50.971794Z,1,212.29.234.241,,68
3d24b688f9a7,2022-11-28T01:03:53.113019Z,2022-11-28T01:03:55.111730Z,1,20.203.77.141,,68
901fd299e6b1,2022-11-28T01:04:02.028554Z,2022-11-28T01:04:04.087788Z,1,138.68.27.174,,68
cf0ebe005a0e,2022-11-28T01:04:11.924466Z,2022-11-28T01:04:16.084642Z,1,159.223.104.44,,68
afada814ef9f,2022-11-28T01:04:13.659896Z,2022-11-28T01:04:15.189868Z,1,165.227.84.172,,68
d01a53de8e8a,2022-11-28T01:04:19.516331Z,2022-11-28T01:04:30.607531Z,1,206.189.38.110,,68
730812b22978,2022-11-28T01:04:20.899363Z,2022-11-28T01:04:23.108768Z,1,206.189.38.110,,68
328c57b45c2e,2022-11-28T01:04:44.654388Z,2022-11-28T01:04:46.808196Z,1,195.206.60.116,,68
871666ce1bca,2022-11-28T01:04:55.415526Z,2022-11-28T01:04:57.057066Z,1,212.29.234.241,,68
d0bf6a9c334c,2022-11-28T01:04:59.367519Z,2022-11-28T01:05:10.792891Z,1,139.59.36.143,,68
2a9e938e0dd1,2022-11-28T01:05:00.721370Z,2022-11-28T01:05:02.964886Z,1,139.59.36.143,,68
a4bba04c9898,2022-11-28T01:05:14.332539Z,2022-11-28T01:05:16.387648Z,1,138.68.27.174,,68
ff4ef9f8ffb1,2022-11-28T01:05:25.103993Z,2022-11-28T01:05:30.728971Z,1,165.227.84.172,,68
3a63322f9ca3,2022-11-28T01:05:25.695168Z,2022-11-28T01:05:27.224734Z,1,165.227.84.172,,68
eb0ee0fe717d,2022-11-28T01:05:30.720306Z,2022-11-28T01:05:34.765003Z,1,159.223.104.44,,68
50dc7987e087,2022-11-28T01:05:39.634785Z,2022-11-28T01:05:41.851836Z,1,206.189.38.110,,68
2982f83bf1fc,2022-11-28T01:05:56.390531Z,2022-11-28T01:05:58.047642Z,1,212.29.234.241,,68
444a6097bd5a,2022-11-28T01:06:14.636919Z,2022-11-28T01:06:16.875040Z,1,139.59.36.143,,68
0a72abcddac6,2022-11-28T01:06:19.529346Z,2022-11-28T01:06:21.585068Z,1,138.68.27.174,,68
561d60d009f9,2022-11-28T01:06:28.513646Z,2022-11-28T01:06:30.045298Z,1,165.227.84.172,,68
5453fa9b017e,2022-11-28T01:06:42.093911Z,2022-11-28T01:06:43.461711Z,1,195.3.147.57,,140
c1993611f39f,2022-11-28T01:06:51.219954Z,2022-11-28T01:06:54.746046Z,1,159.223.104.44,,68
1f66361af6be,2022-11-28T01:06:54.577002Z,2022-11-28T01:06:56.789498Z,1,206.189.38.110,,68
b76434aecb15,2022-11-28T01:06:57.736245Z,2022-11-28T01:06:59.368465Z,1,212.29.234.241,,68
a48b7152f73f,2022-11-28T01:06:59.159752Z,2022-11-28T01:07:03.019729Z,1,195.206.60.116,,68
1b9f4306558e,2022-11-28T01:07:21.708909Z,2022-11-28T01:07:23.409069Z,1,93.188.165.164,,68
7046c9c96ad7,2022-11-28T01:07:25.811518Z,2022-11-28T01:07:27.866366Z,1,138.68.27.174,,68
6fc2dd5b4869,2022-11-28T01:07:29.873663Z,2022-11-28T01:07:32.070650Z,1,139.59.36.143,,68
8e35fe543134,2022-11-28T01:07:33.252824Z,2022-11-28T01:07:34.790807Z,1,165.227.84.172,,68
68abadb316ed,2022-11-28T01:07:58.663668Z,2022-11-28T01:08:05.050349Z,1,212.29.234.241,,68
ab36e52249b1,2022-11-28T01:07:59.363199Z,2022-11-28T01:08:00.995621Z,1,212.29.234.241,,68
615580d1b4dc,2022-11-28T01:08:09.619893Z,2022-11-28T01:08:18.896473Z,1,159.223.104.44,,68
befd58d2c9ab,2022-11-28T01:08:11.025584Z,2022-11-28T01:08:13.235764Z,1,206.189.38.110,,68
329c8325c3a2,2022-11-28T01:08:12.722531Z,2022-11-28T01:08:14.471142Z,1,159.223.104.44,,68
0cd72389c44c,2022-11-28T01:08:33.093565Z,2022-11-28T01:08:34.803376Z,1,93.188.165.164,,68
60dc82d8c28a,2022-11-28T01:08:35.483852Z,2022-11-28T01:08:45.319446Z,1,138.68.27.174,,68
59b2b7633a4b,2022-11-28T01:08:36.672053Z,2022-11-28T01:08:38.727669Z,1,138.68.27.174,,68
9197ad4dd275,2022-11-28T01:08:39.710641Z,2022-11-28T01:08:41.234923Z,1,165.227.84.172,,68
2489b0512b0d,2022-11-28T01:08:45.931616Z,2022-11-28T01:08:48.130901Z,1,139.59.36.143,,68
04083192ac48,2022-11-28T01:09:01.750367Z,2022-11-28T01:09:03.372959Z,1,212.29.234.241,,68
4b4d70046670,2022-11-28T01:09:12.044252Z,2022-11-28T01:09:14.062885Z,1,102.176.188.35,,68
76c7eaf96c56,2022-11-28T01:09:18.128030Z,2022-11-28T01:10:05.274984Z,1,195.206.60.116,,68
350fcf109239,2022-11-28T01:09:28.200061Z,2022-11-28T01:09:39.839710Z,1,195.206.60.116,,68
09ba6095fc2f,2022-11-28T01:09:30.475512Z,2022-11-28T01:09:32.691691Z,1,206.189.38.110,,68
56d03a80d2bc,2022-11-28T01:09:32.125564Z,2022-11-28T01:09:35.911117Z,1,159.223.104.44,,68
9aff4a83fcd2,2022-11-28T01:09:45.381550Z,2022-11-28T01:09:47.465134Z,1,138.68.27.174,,68
fd4f12416f68,2022-11-28T01:09:46.009558Z,2022-11-28T01:09:53.013965Z,1,93.188.165.164,,68
3e3064246995,2022-11-28T01:09:46.795380Z,2022-11-28T01:09:48.462745Z,1,93.188.165.164,,68
8cb9d7029385,2022-11-28T01:09:47.897719Z,2022-11-28T01:09:49.434076Z,1,165.227.84.172,,68
9420b9034d7d,2022-11-28T01:09:56.699276Z,2022-11-28T01:09:58.669744Z,1,20.203.77.141,,68
6591b7ae2e92,2022-11-28T01:10:03.318146Z,2022-11-28T01:10:05.530780Z,1,139.59.36.143,,68
1d3c889161fe,2022-11-28T01:10:03.847064Z,2022-11-28T01:10:05.462319Z,1,212.29.234.241,,68
37195892682e,2022-11-28T01:10:37.749412Z,2022-11-28T01:10:39.875265Z,1,102.176.188.35,,68
4588949361a6,2022-11-28T01:10:48.124137Z,2022-11-28T01:10:50.378408Z,1,206.189.38.110,,68
52dc67d64c01,2022-11-28T01:10:52.111733Z,2022-11-28T01:10:56.428920Z,1,159.223.104.44,,68
89e90c25b0a0,2022-11-28T01:10:59.702650Z,2022-11-28T01:11:01.237367Z,1,165.227.84.172,,68
cf62d9683b6e,2022-11-28T01:11:01.751216Z,2022-11-28T01:11:11.578674Z,1,138.68.27.174,,68
1d6e00ef6721,2022-11-28T01:11:02.944439Z,2022-11-28T01:11:04.997070Z,1,138.68.27.174,,68
12ad2b2e077c,2022-11-28T01:11:10.119501Z,2022-11-28T01:11:11.752553Z,1,212.29.234.241,,68
a522d2081828,2022-11-28T01:11:20.866346Z,2022-11-28T01:11:23.040457Z,1,139.59.36.143,,68
0d53cc4b7860,2022-11-28T01:11:23.600521Z,2022-11-28T01:11:25.568139Z,1,20.203.77.141,,68
4f75e6db1534,2022-11-28T01:11:33.246189Z,2022-11-28T01:11:48.712867Z,1,195.206.60.116,,68
57a93370dbb3,2022-11-28T01:11:39.492220Z,2022-11-28T01:11:41.530499Z,1,195.206.60.116,,68
7854e895139a,2022-11-28T01:11:58.498358Z,2022-11-28T01:12:01.000858Z,1,102.176.188.35,,68
418405894b05,2022-11-28T01:12:04.366155Z,2022-11-28T01:12:05.895380Z,1,165.227.84.172,,68
cc68bd94706a,2022-11-28T01:12:04.633370Z,2022-11-28T01:12:15.747616Z,1,206.189.38.110,,68
83d7e2327147,2022-11-28T01:12:06.010791Z,2022-11-28T01:12:08.224904Z,1,206.189.38.110,,68
2c6fa8dbfb34,2022-11-28T01:12:08.278448Z,2022-11-28T01:12:12.346425Z,1,159.223.104.44,,68
8473ff645533,2022-11-28T01:12:11.666405Z,2022-11-28T01:12:13.321552Z,1,212.29.234.241,,68
2cc105d4a23a,2022-11-28T01:12:13.302048Z,2022-11-28T01:12:15.356986Z,1,138.68.27.174,,68
52c89b31ed60,2022-11-28T01:12:17.045105Z,2022-11-28T01:12:18.724244Z,1,93.188.165.164,,68
b45b6f65caf3,2022-11-28T01:12:19.237017Z,2022-11-28T01:12:20.621983Z,1,195.3.147.57,,98
2753bba15efc,2022-11-28T01:12:40.851321Z,2022-11-28T01:12:43.046617Z,1,139.59.36.143,,68
fa291f4d7f01,2022-11-28T01:12:49.029142Z,2022-11-28T01:12:58.144014Z,1,20.203.77.141,,68
baec2ff827de,2022-11-28T01:12:50.118622Z,2022-11-28T01:12:52.088525Z,1,20.203.77.141,,68
4412ce791925,2022-11-28T01:13:07.387423Z,2022-11-28T01:13:08.957633Z,1,165.227.84.172,,68
e1232c035dec,2022-11-28T01:13:10.855415Z,2022-11-28T01:13:12.485644Z,1,212.29.234.241,,68
1d8bee565568,2022-11-28T01:13:17.371826Z,2022-11-28T01:13:19.395855Z,1,102.176.188.35,,68
1db5342981e2,2022-11-28T01:13:17.944736Z,2022-11-28T01:13:29.700788Z,1,206.189.38.110,,68
10ca77d3aff3,2022-11-28T01:13:19.313854Z,2022-11-28T01:13:21.529877Z,1,206.189.38.110,,68
33b0607bfdfc,2022-11-28T01:13:20.872447Z,2022-11-28T01:13:23.342001Z,1,138.68.27.174,,68
1da886b3656b,2022-11-28T01:13:22.912293Z,2022-11-28T01:13:29.827111Z,1,93.188.165.164,,68
e32e0600e811,2022-11-28T01:13:23.672783Z,2022-11-28T01:13:25.349189Z,1,93.188.165.164,,68
7616ed423c37,2022-11-28T01:13:27.139180Z,2022-11-28T01:13:31.643586Z,1,159.223.104.44,,68
12f11ad63c55,2022-11-28T01:13:48.082266Z,2022-11-28T01:14:18.115169Z,1,195.206.60.116,,68
7f64506b881f,2022-11-28T01:13:55.241985Z,2022-11-28T01:14:01.977030Z,1,195.206.60.116,,68
3f7c113ec12e,2022-11-28T01:13:57.313620Z,2022-11-28T01:13:59.510879Z,1,139.59.36.143,,68
34edcb0bdb10,2022-11-28T01:14:11.307591Z,2022-11-28T01:14:12.938460Z,1,212.29.234.241,,68
966ed879d7e6,2022-11-28T01:14:12.501114Z,2022-11-28T01:14:14.060950Z,1,165.227.84.172,,68
3491f2765c11,2022-11-28T01:14:28.801867Z,2022-11-28T01:14:38.664361Z,1,138.68.27.174,,68
b445b0db35ed,2022-11-28T01:14:30.011614Z,2022-11-28T01:14:32.091577Z,1,138.68.27.174,,68
e948d3932d0c,2022-11-28T01:14:35.220515Z,2022-11-28T01:14:37.430786Z,1,206.189.38.110,,68
e69242dfe715,2022-11-28T01:14:35.994845Z,2022-11-28T01:14:45.733789Z,1,102.176.188.35,,68
33fb6ebd47fb,2022-11-28T01:14:37.189187Z,2022-11-28T01:14:39.092190Z,1,102.176.188.35,,68
864b07eae669,2022-11-28T01:14:50.429769Z,2022-11-28T01:14:54.482470Z,1,159.223.104.44,,68
5b6c17cde287,2022-11-28T01:15:12.010334Z,2022-11-28T01:15:13.645497Z,1,212.29.234.241,,68
e96040a755cf,2022-11-28T01:15:13.095346Z,2022-11-28T01:15:14.768286Z,1,93.188.165.164,,68
a2bed4535f4a,2022-11-28T01:15:17.640795Z,2022-11-28T01:15:19.845585Z,1,139.59.36.143,,68
0a0d610ec5f5,2022-11-28T01:15:56.414304Z,2022-11-28T01:15:58.657413Z,1,206.189.38.110,,68
0a9f3168833b,2022-11-28T01:15:56.447686Z,2022-11-28T01:16:06.130511Z,1,102.176.188.35,,68
10cac5726cea,2022-11-28T01:15:57.897376Z,2022-11-28T01:15:59.902084Z,1,102.176.188.35,,68
895dfea97966,2022-11-28T01:15:59.894401Z,2022-11-28T01:16:01.964096Z,1,138.68.27.174,,68
eb92ee4d74b8,2022-11-28T01:16:06.122623Z,2022-11-28T01:16:36.876794Z,1,195.206.60.116,,68
2429db88c9df,2022-11-28T01:16:06.451324Z,2022-11-28T01:16:08.428743Z,1,20.203.77.141,,68
5383c77939c1,2022-11-28T01:16:13.182909Z,2022-11-28T01:16:15.261938Z,1,195.206.60.116,,68
d470d7dc880a,2022-11-28T01:16:14.891672Z,2022-11-28T01:16:16.535485Z,1,212.29.234.241,,68
84cc1f187507,2022-11-28T01:16:22.292187Z,2022-11-28T01:16:23.967983Z,1,93.188.165.164,,68
e84af93675e4,2022-11-28T01:16:22.392461Z,2022-11-28T01:16:26.820169Z,1,159.223.104.44,,68
349755c3246e,2022-11-28T01:16:24.848240Z,2022-11-28T01:16:26.378777Z,1,165.227.84.172,,68
a238e51ef8bb,2022-11-28T01:16:38.113735Z,2022-11-28T01:16:49.167379Z,1,139.59.36.143,,68
45bca21de28f,2022-11-28T01:16:39.474150Z,2022-11-28T01:16:41.670199Z,1,139.59.36.143,,68
6ea851ed629c,2022-11-28T01:17:16.633219Z,2022-11-28T01:17:18.291271Z,1,212.29.234.241,,68
399a31ac85b3,2022-11-28T01:17:22.156933Z,2022-11-28T01:17:24.370869Z,1,206.189.38.110,,68
f3b9353646e3,2022-11-28T01:17:29.856392Z,2022-11-28T01:17:40.401278Z,1,138.68.27.174,,68
9bfa9d258b0c,2022-11-28T01:17:29.962425Z,2022-11-28T01:17:31.658155Z,1,93.188.165.164,,68
fd6c0d5d152f,2022-11-28T01:17:31.494463Z,2022-11-28T01:17:33.549825Z,1,138.68.27.174,,68
0c06718461bc,2022-11-28T01:17:34.069323Z,2022-11-28T01:17:39.966326Z,1,165.227.84.172,,68
2711c8779354,2022-11-28T01:17:34.716232Z,2022-11-28T01:17:36.245275Z,1,165.227.84.172,,68
a5fb5c522484,2022-11-28T01:17:39.134278Z,2022-11-28T01:17:48.287404Z,1,20.203.77.141,,68
890ecfb2ce7e,2022-11-28T01:17:40.258091Z,2022-11-28T01:17:42.236250Z,1,20.203.77.141,,68
abbe71afeb8f,2022-11-28T01:17:54.998495Z,2022-11-28T01:17:59.235087Z,1,159.223.104.44,,68
2b98e5b23ddd,2022-11-28T01:18:16.466326Z,2022-11-28T01:18:18.103044Z,1,212.29.234.241,,68
d3e3a303ee20,2022-11-28T01:18:18.323744Z,2022-11-28T01:18:24.820312Z,1,195.206.60.116,,68
f5a8b657aaae,2022-11-28T01:18:37.733153Z,2022-11-28T01:18:44.886214Z,1,93.188.165.164,,68
b43c0d08b599,2022-11-28T01:18:38.529752Z,2022-11-28T01:18:40.192843Z,1,93.188.165.164,,68
ec8e1a733f35,2022-11-28T01:18:40.797575Z,2022-11-28T01:18:43.043222Z,1,206.189.38.110,,68
970c3962341d,2022-11-28T01:18:43.985799Z,2022-11-28T01:18:46.213192Z,1,139.59.36.143,,68
d4fd8d23ec7f,2022-11-28T01:18:53.236591Z,2022-11-28T01:18:55.638115Z,1,138.68.27.174,,68
8b462bac476c,2022-11-28T01:19:11.596746Z,2022-11-28T01:19:13.561318Z,1,20.203.77.141,,68
736605870e76,2022-11-28T01:19:12.081589Z,2022-11-28T01:19:21.190540Z,1,102.176.188.35,,68
e3b28cfc916f,2022-11-28T01:19:13.393066Z,2022-11-28T01:19:15.391263Z,1,102.176.188.35,,68
fec5c4751ab6,2022-11-28T01:19:16.212791Z,2022-11-28T01:19:17.847244Z,1,212.29.234.241,,68
9dbcdbe237db,2022-11-28T01:19:29.288493Z,2022-11-28T01:19:33.260962Z,1,159.223.104.44,,68
91c7a8416969,2022-11-28T01:19:40.633189Z,2022-11-28T01:19:46.301168Z,1,165.227.84.172,,68
3e631686e1cc,2022-11-28T01:19:41.267448Z,2022-11-28T01:19:42.803741Z,1,165.227.84.172,,68
9f81b6ab46d8,2022-11-28T01:19:44.536809Z,2022-11-28T01:19:46.236897Z,1,93.188.165.164,,68
769b433d9939,2022-11-28T01:19:58.872551Z,2022-11-28T01:20:10.029839Z,1,206.189.38.110,,68
2ee66ac3f00d,2022-11-28T01:20:00.239676Z,2022-11-28T01:20:02.452908Z,1,206.189.38.110,,68
4e1f60b4cfd5,2022-11-28T01:20:01.013417Z,2022-11-28T01:20:03.310632Z,1,139.59.36.143,,68
8398a6713f8a,2022-11-28T01:20:09.049872Z,2022-11-28T01:20:11.116116Z,1,138.68.27.174,,68
7af8e1f1b0ca,2022-11-28T01:20:17.801656Z,2022-11-28T01:20:19.439417Z,1,212.29.234.241,,68
389a13354f36,2022-11-28T01:20:28.875648Z,2022-11-28T01:20:34.417669Z,1,195.206.60.116,,68
5d6c720dc40e,2022-11-28T01:20:39.084612Z,2022-11-28T01:20:41.064415Z,1,20.203.77.141,,68
6b15fb9974a1,2022-11-28T01:20:51.419108Z,2022-11-28T01:20:53.127340Z,1,93.188.165.164,,68
aa237a81d8b4,2022-11-28T01:20:57.452033Z,2022-11-28T01:21:01.494599Z,1,159.223.104.44,,68
1f97e1f79b66,2022-11-28T01:21:14.543473Z,2022-11-28T01:21:24.353071Z,1,138.68.27.174,,68
f7a60541cec0,2022-11-28T01:21:15.732878Z,2022-11-28T01:21:17.789163Z,1,138.68.27.174,,68
57e2762352e7,2022-11-28T01:21:18.726197Z,2022-11-28T01:21:21.038127Z,1,139.59.36.143,,68
a95a081f3ed1,2022-11-28T01:21:21.846589Z,2022-11-28T01:21:28.237986Z,1,212.29.234.241,,68
19bf2e59f4c7,2022-11-28T01:21:22.554650Z,2022-11-28T01:21:24.213600Z,1,212.29.234.241,,68
8ec95b854e51,2022-11-28T01:21:25.972342Z,2022-11-28T01:21:28.176581Z,1,206.189.38.110,,68
7ea85b793f1e,2022-11-28T01:21:27.344585Z,2022-11-28T01:21:28.963145Z,1,165.227.84.172,,68
207210502cd0,2022-11-28T01:22:05.653904Z,2022-11-28T01:22:15.183088Z,1,20.203.77.141,,68
bbe91a931c71,2022-11-28T01:22:06.787529Z,2022-11-28T01:22:08.756452Z,1,20.203.77.141,,68
149a967a2011,2022-11-28T01:22:23.146070Z,2022-11-28T01:22:24.777498Z,1,212.29.234.241,,68
377ada970bbe,2022-11-28T01:22:32.078763Z,2022-11-28T01:22:36.204914Z,1,159.223.104.44,,68
38fba5891144,2022-11-28T01:22:35.946635Z,2022-11-28T01:22:47.074860Z,1,139.59.36.143,,68
31b5ff9b2254,2022-11-28T01:22:36.693897Z,2022-11-28T01:22:42.693563Z,1,165.227.84.172,,68
e833d6379b79,2022-11-28T01:22:37.271583Z,2022-11-28T01:22:39.465465Z,1,139.59.36.143,,68
5c860607c51a,2022-11-28T01:22:37.278219Z,2022-11-28T01:22:38.806253Z,1,165.227.84.172,,68
f8dbdfb37e63,2022-11-28T01:22:39.029477Z,2022-11-28T01:22:47.814734Z,1,102.176.188.35,,68
1531a2c6d8a4,2022-11-28T01:22:40.105822Z,2022-11-28T01:22:42.042079Z,1,102.176.188.35,,68
c2eb970f4d94,2022-11-28T01:22:44.570225Z,2022-11-28T01:23:02.779109Z,1,195.206.60.116,,68
5d6df4efcd14,2022-11-28T01:22:50.181870Z,2022-11-28T01:23:01.292272Z,1,206.189.38.110,,68
a4dbd7708f52,2022-11-28T01:22:50.399785Z,2022-11-28T01:22:52.918920Z,1,195.206.60.116,,68
66a1c500f49b,2022-11-28T01:22:51.548331Z,2022-11-28T01:22:53.753806Z,1,206.189.38.110,,68
5bd062933d17,2022-11-28T01:23:16.129499Z,2022-11-28T01:23:26.483183Z,1,138.68.27.174,,68
ae5ee0d1a4b5,2022-11-28T01:23:17.357986Z,2022-11-28T01:23:19.909248Z,1,138.68.27.174,,68
b23752c03764,2022-11-28T01:23:30.069665Z,2022-11-28T01:23:32.046523Z,1,20.203.77.141,,68
2d81785c9cd2,2022-11-28T01:23:45.934129Z,2022-11-28T01:23:51.846171Z,1,165.227.84.172,,68
017eb57a1eef,2022-11-28T01:23:46.523396Z,2022-11-28T01:23:48.058864Z,1,165.227.84.172,,68
696523a98dc8,2022-11-28T01:23:53.900534Z,2022-11-28T01:23:55.572309Z,1,93.188.165.164,,68
ac70588a72b9,2022-11-28T01:24:01.733259Z,2022-11-28T01:24:03.928049Z,1,139.59.36.143,,68
697264fae2c7,2022-11-28T01:24:07.673497Z,2022-11-28T01:24:09.867601Z,1,102.176.188.35,,68
c3b24aa45fc5,2022-11-28T01:24:08.398086Z,2022-11-28T01:24:10.606874Z,1,206.189.38.110,,68
9f62610c6dd9,2022-11-28T01:24:21.287441Z,2022-11-28T01:24:25.347736Z,1,159.223.104.44,,68
cc6b479c95cf,2022-11-28T01:24:27.345903Z,2022-11-28T01:24:29.401388Z,1,138.68.27.174,,68
d206b3661f50,2022-11-28T01:24:50.152201Z,2022-11-28T01:24:51.679939Z,1,165.227.84.172,,68
f4a6b47dafb7,2022-11-28T01:24:54.824115Z,2022-11-28T01:25:03.991723Z,1,20.203.77.141,,68
8a68b16ec5f0,2022-11-28T01:24:55.924941Z,2022-11-28T01:24:57.915449Z,1,20.203.77.141,,68
dde03ef1b85f,2022-11-28T01:25:02.189771Z,2022-11-28T01:25:03.950239Z,1,93.188.165.164,,68
3fc964ad2602,2022-11-28T01:25:05.140483Z,2022-11-28T01:25:07.557770Z,1,195.206.60.116,,68
330b542c8afa,2022-11-28T01:25:16.317101Z,2022-11-28T01:25:27.255517Z,1,139.59.36.143,,68
e9d6bc6a4bf0,2022-11-28T01:25:17.664932Z,2022-11-28T01:25:19.831791Z,1,139.59.36.143,,68
d5917d42e0df,2022-11-28T01:25:21.835980Z,2022-11-28T01:25:24.045926Z,1,206.189.38.110,,68
4495f29caa93,2022-11-28T01:25:26.111347Z,2022-11-28T01:25:28.033770Z,1,102.176.188.35,,68
787f36e89314,2022-11-28T01:25:53.889723Z,2022-11-28T01:26:03.312453Z,1,159.223.104.44,,68
8d59386b42c7,2022-11-28T01:25:57.285921Z,2022-11-28T01:25:58.893468Z,1,159.223.104.44,,68
8443c916e88a,2022-11-28T01:25:57.337373Z,2022-11-28T01:25:58.864907Z,1,165.227.84.172,,68
b22b4c72622d,2022-11-28T01:26:09.316101Z,2022-11-28T01:26:10.997032Z,1,93.188.165.164,,68
e5dfc25c2fd3,2022-11-28T01:26:19.976292Z,2022-11-28T01:26:29.144605Z,1,20.203.77.141,,68
7818ed82b6a0,2022-11-28T01:26:21.076088Z,2022-11-28T01:26:23.037672Z,1,20.203.77.141,,68
326a8a01d21e,2022-11-28T01:26:37.086636Z,2022-11-28T01:26:39.335805Z,1,206.189.38.110,,68
45ac38d09dce,2022-11-28T01:26:53.547278Z,2022-11-28T01:26:55.763418Z,1,102.176.188.35,,68
dd50e8d71d47,2022-11-28T01:26:59.206567Z,2022-11-28T01:27:10.671505Z,1,139.59.36.143,,68
9300391ea789,2022-11-28T01:27:00.628151Z,2022-11-28T01:27:02.816175Z,1,139.59.36.143,,68
c73f60032c60,2022-11-28T01:27:05.813574Z,2022-11-28T01:27:11.641982Z,1,165.227.84.172,,68
c088eacd7105,2022-11-28T01:27:06.428833Z,2022-11-28T01:27:07.961565Z,1,165.227.84.172,,68
47b4af3aa2d4,2022-11-28T01:27:16.199793Z,2022-11-28T01:27:22.929563Z,1,93.188.165.164,,68
a6e55a79c30c,2022-11-28T01:27:16.958487Z,2022-11-28T01:27:18.642386Z,1,93.188.165.164,,68
29843d2c6b4b,2022-11-28T01:27:20.104033Z,2022-11-28T01:27:27.245027Z,1,195.206.60.116,,68
223348f416a2,2022-11-28T01:27:27.730849Z,2022-11-28T01:27:36.728905Z,1,159.223.104.44,,68
317dc715ea01,2022-11-28T01:27:31.454692Z,2022-11-28T01:27:33.002818Z,1,159.223.104.44,,68
3312850e6a5a,2022-11-28T01:27:57.342457Z,2022-11-28T01:27:59.553137Z,1,206.189.38.110,,68
88ee13ca4493,2022-11-28T01:28:13.323366Z,2022-11-28T01:28:15.347422Z,1,102.176.188.35,,68
0482fa3fedee,2022-11-28T01:28:54.656595Z,2022-11-28T01:28:58.625304Z,1,159.223.104.44,,68
7eeffb91a2fd,2022-11-28T01:28:56.056029Z,2022-11-28T01:29:07.585194Z,1,139.59.36.143,,68
42573422d979,2022-11-28T01:28:57.477659Z,2022-11-28T01:28:59.671816Z,1,139.59.36.143,,68
88c2e28d7d3b,2022-11-28T01:29:20.432230Z,2022-11-28T01:29:22.105724Z,1,93.188.165.164,,68
705eaebf6bef,2022-11-28T01:29:22.549008Z,2022-11-28T01:29:24.081135Z,1,165.227.84.172,,68
1a84056a4fc4,2022-11-28T01:29:27.808959Z,2022-11-28T01:29:29.781108Z,1,20.203.77.141,,68
9ba22e656bae,2022-11-28T01:29:37.122181Z,2022-11-28T01:29:39.148259Z,1,102.176.188.35,,68
2c931feb1333,2022-11-28T01:29:40.244023Z,2022-11-28T01:29:46.653040Z,1,195.206.60.116,,68
3028c0ddc269,2022-11-28T01:30:18.458879Z,2022-11-28T01:30:20.680147Z,1,139.59.36.143,,68
9c579f4a3b6d,2022-11-28T01:30:30.418992Z,2022-11-28T01:30:37.334721Z,1,93.188.165.164,,68
d83f1625819a,2022-11-28T01:30:31.197308Z,2022-11-28T01:30:32.879787Z,1,93.188.165.164,,68
668fda79984e,2022-11-28T01:30:41.374703Z,2022-11-28T01:30:46.050658Z,1,159.223.104.44,,68
